24.95497999110715, 725.0280299842259
27.393405841192582, 685.5094162655556
31.398461407684458, 664.4636829623469
34.76517341040462, 648.8332591436142
38.640028901734105, 628.9639653007157
42.299614643545276, 611.7772702770897
46.203106936416184, 592.3371170090147
49.87355491329479, 577.6306092343008
53.46796724470135, 561.2471578527848
57.29443641618497, 544.9710713855629
61.09819364161849, 528.4830449611204
64.64515515667782, 514.0814628016938
68.55776096565793, 498.24005731266504
72.12312988779325, 482.26426327395126
75.07161679700778, 449.2484519358207
78.6979768786127, 460.9794118153043
82.4428340700442, 444.90826722668845
86.17810693641619, 434.0321198475778
89.83496259775586, 421.9598767071858
93.4773729844843, 411.1874933223595
97.55616823851537, 394.5503634344499
101.24205202312137, 382.8521185388896
105.04019622756311, 375.6099611610314
108.76661849710982, 365.2361275977155
112.38078034682079, 354.88614566129934
116.1331888246628, 345.0231421747409
119.93200867052022, 334.9889027233005
123.70021676300576, 330.08555579927076
127.2719171483622, 319.2298682177593
131.10332369942194, 308.1163767891551
135.1914739884393, 296.98058911064436
138.92413294797686, 289.1944141276455
142.6834537572254, 280.5754530948942
146.47309588575314, 272.26967855422527
149.96307423182233, 266.1062139860129
153.81526974951828, 257.7602482165796
157.4763367052023, 250.38441295503048
161.23121387283234, 243.40782948837068
165.0059704898083, 237.42969066904993
168.68084835090104, 228.81721158477865
172.6209689686644, 224.3218627150817
176.0729768786127, 221.39012123426357
179.9415589935396, 211.7143258134181
183.62033125833705, 207.1839608939955
187.78197254335254, 197.6207975287299
191.59017341040465, 193.0916554844482
195.3426980618837, 187.20474831912554
199.17991329479767, 182.94756983356945
