75,,65,,55,
X,Y,X,Y,X,Y
0.1499339498018494,21.324942791762012,0.15059445178335537,21.713958810068647,0.15125495376486128,22.263157894736842
0.19947159841479525,21.897025171624712,0.20013210039630117,22.423340961098397,0.19881109643328929,22.995423340961096
0.25165125495376495,22.423340961098397,0.24966974900924707,23.04118993135011,0.2509907529722589,23.704805491990847
0.3011889035667107,22.97254004576659,0.3005284015852048,23.590389016018307,0.29986789960369886,24.299771167048053
0.35072655217965654,23.54462242562929,0.3500660501981506,24.116704805491988,0.3500660501981506,24.82608695652174
0.39894319682959056,24.025171624713956,0.4002642007926025,24.7116704805492,0.3996036988110965,25.329519450800912
0.44980184940554835,24.59725400457666,0.44980184940554835,25.169336384439358,0.4471598414795245,25.787185354691076
0.5013210039630119,25.03203661327231,0.5,25.649885583524025,0.500660501981506,26.244851258581235
